wikidata_id,label,uri
Q2825608,Aero Fighters 3,http://www.wikidata.org/entity/Q2825608
Q17301966,aerostation,http://www.wikidata.org/entity/Q17301966
Q744802,Kabul International Airport,http://www.wikidata.org/entity/Q744802
Q858844,Almaty International Airport,http://www.wikidata.org/entity/Q858844
Q381595,Aeronian,http://www.wikidata.org/entity/Q381595
Q202487,Areopagus,http://www.wikidata.org/entity/Q202487
Q321224,Vancouver International Airport,http://www.wikidata.org/entity/Q321224
Q365873,aerodrome reference point,http://www.wikidata.org/entity/Q365873
Q676576,Ronald Reagan Washington National Airport,http://www.wikidata.org/entity/Q676576
Q1156722,aerobic gymnastics,http://www.wikidata.org/entity/Q1156722
Q508423,Aeroprakt,http://www.wikidata.org/entity/Q508423
Q381697,Aeros,http://www.wikidata.org/entity/Q381697
Q827480,Antalya Airport,http://www.wikidata.org/entity/Q827480
Q9686,Berlin-Tempelhof Airport,http://www.wikidata.org/entity/Q9686
Q1031829,March Air Reserve Base,http://www.wikidata.org/entity/Q1031829
Q11129305,Aerobryum speciosum,http://www.wikidata.org/entity/Q11129305
Q431577,AERO,http://www.wikidata.org/entity/Q431577
Q9689,Berlin Schönefeld Airport,http://www.wikidata.org/entity/Q9689
Q777855,Minsk National Airport,http://www.wikidata.org/entity/Q777855
Q25834677,Aeromicrobium erythreum,http://www.wikidata.org/entity/Q25834677
Q27548,Bare-legged Swiftlet,http://www.wikidata.org/entity/Q27548
Q27560,Three-toed Swiftlet,http://www.wikidata.org/entity/Q27560
Q1949826,powered aircraft,http://www.wikidata.org/entity/Q1949826
Q1914256,Ängelholm-Helsingborg Airport,http://www.wikidata.org/entity/Q1914256
Q32997,Manas International Airport,http://www.wikidata.org/entity/Q32997
Q2312440,sportplane,http://www.wikidata.org/entity/Q2312440
Q2743506,Aeronáutica Industrial S.A.,http://www.wikidata.org/entity/Q2743506
Q4073726,Aeroexpress,http://www.wikidata.org/entity/Q4073726
Q381779,Aerosvit Airlines,http://www.wikidata.org/entity/Q381779
Q44868,Guangzhou Baiyun International Airport,http://www.wikidata.org/entity/Q44868
Q1547,Lyon–Saint-Exupéry Airport,http://www.wikidata.org/entity/Q1547
Q16970526,Aerojet Rocketdyne,http://www.wikidata.org/entity/Q16970526
Q264346,Aero Boero,http://www.wikidata.org/entity/Q264346
Q767808,Aerostar,http://www.wikidata.org/entity/Q767808
Q45938,Auckland Airport,http://www.wikidata.org/entity/Q45938
Q36420,Shanghai Pudong International Airport,http://www.wikidata.org/entity/Q36420
Q1191525,Brest Bretagne Airport,http://www.wikidata.org/entity/Q1191525
Q1321390,Alghero Fertilia airport,http://www.wikidata.org/entity/Q1321390
Q842297,Shenzhen Bao'an International Airport,http://www.wikidata.org/entity/Q842297
Q127955,Belgrade Nikola Tesla Airport,http://www.wikidata.org/entity/Q127955
Q381331,aeroacoustics,http://www.wikidata.org/entity/Q381331
Q3664755,Centro Sportivo Aeronautica Militare,http://www.wikidata.org/entity/Q3664755
Q387560,Chengdu Shuangliu International Airport,http://www.wikidata.org/entity/Q387560
Q94895,Baltimore/Washington International Thurgood Marshall Airport,http://www.wikidata.org/entity/Q94895
Q24940933,Aeroclub Gliwice Skydiving Division,http://www.wikidata.org/entity/Q24940933
Q17275648,Aerolindigia,http://www.wikidata.org/entity/Q17275648
Q50355875,Aerotegmina megaloptera,http://www.wikidata.org/entity/Q50355875
Q381279,Aero Commander,http://www.wikidata.org/entity/Q381279
Q500945,Budapest Ferenc Liszt International Airport,http://www.wikidata.org/entity/Q500945
Q664946,Stockholm Skavsta Airport,http://www.wikidata.org/entity/Q664946
Q918324,control tower,http://www.wikidata.org/entity/Q918324
Q1392430,Pemba Airport,http://www.wikidata.org/entity/Q1392430
Q1826405,Aeropostal Alas de Venezuela,http://www.wikidata.org/entity/Q1826405
Q4833248,Aérospatiale-Matra,http://www.wikidata.org/entity/Q4833248
Q1058344,Simón Bolívar International Airport,http://www.wikidata.org/entity/Q1058344
Q15714017,Aeroscopia,http://www.wikidata.org/entity/Q15714017
Q58219,Aero Spacelines Super Guppy,http://www.wikidata.org/entity/Q58219
Q8721,Glasgow Airport,http://www.wikidata.org/entity/Q8721
Q4688495,Aerotitan,http://www.wikidata.org/entity/Q4688495
Q643562,Zayed International Airport,http://www.wikidata.org/entity/Q643562
Q853886,Harry Reid International Airport,http://www.wikidata.org/entity/Q853886
Q849715,Brindisi – Salento Airport,http://www.wikidata.org/entity/Q849715
Q1137465,Fukuoka Airport,http://www.wikidata.org/entity/Q1137465
Q156971,EuroAirport Basel-Mulhouse-Freiburg,http://www.wikidata.org/entity/Q156971
Q2547885,Aeroport,http://www.wikidata.org/entity/Q2547885
Q381654,Aeropus of Lyncestis,http://www.wikidata.org/entity/Q381654
Q14761493,Aero Fighters Assault,http://www.wikidata.org/entity/Q14761493
Q3321131,Airoran,http://www.wikidata.org/entity/Q3321131
Q668397,AeroGauge,http://www.wikidata.org/entity/Q668397
Q4828699,aeronautical engineering,http://www.wikidata.org/entity/Q4828699
Q257631,Henri Coandă International Airport,http://www.wikidata.org/entity/Q257631
Q140205,Aéroport du Grand Ouest,http://www.wikidata.org/entity/Q140205
Q1627572,human powered aircraft,http://www.wikidata.org/entity/Q1627572
Q679345,Chubu Centrair International Airport,http://www.wikidata.org/entity/Q679345
Q847711,Vilnius Airport,http://www.wikidata.org/entity/Q847711
Q381509,AeroLogic,http://www.wikidata.org/entity/Q381509
Q4688387,Aerope,http://www.wikidata.org/entity/Q4688387
Q527157,Kuwait International Airport,http://www.wikidata.org/entity/Q527157
Q12606678,Aeropyrum camini,http://www.wikidata.org/entity/Q12606678
Q61487517,Aerobiotrema,http://www.wikidata.org/entity/Q61487517
Q15260243,Munich Airport Terminal,http://www.wikidata.org/entity/Q15260243
Q2825656,Aeronca 7 Champion,http://www.wikidata.org/entity/Q2825656
Q2825607,Aero Fighters 2,http://www.wikidata.org/entity/Q2825607
Q1431564,Irkutsk International Airport,http://www.wikidata.org/entity/Q1431564
Q60900,Bandaranaike International Airport,http://www.wikidata.org/entity/Q60900
Q1133357,Muscat International Airport,http://www.wikidata.org/entity/Q1133357
Q139921,Keflavík Airport,http://www.wikidata.org/entity/Q139921
Q309398,ground-effect vehicle,http://www.wikidata.org/entity/Q309398
Q45935,Perth Airport,http://www.wikidata.org/entity/Q45935
Q1334495,Koltsovo Airport,http://www.wikidata.org/entity/Q1334495
Q385406,São Paulo-Guarulhos International Airport,http://www.wikidata.org/entity/Q385406
Q29864,Stockholm Västerås Airport,http://www.wikidata.org/entity/Q29864
Q767753,Ted Stevens Anchorage International Airport,http://www.wikidata.org/entity/Q767753
Q3469622,Seram Swiftlet,http://www.wikidata.org/entity/Q3469622
Q1416857,Lackland Air Force Base,http://www.wikidata.org/entity/Q1416857
Q47157,King Khalid International Airport,http://www.wikidata.org/entity/Q47157
Q206349,Jomo Kenyatta International Airport,http://www.wikidata.org/entity/Q206349
Q1653016,IAI 1124 Westwind,http://www.wikidata.org/entity/Q1653016
Q381701,aerosani,http://www.wikidata.org/entity/Q381701
Q16831,Aerozine-50,http://www.wikidata.org/entity/Q16831
Q381508,Aeroméxico Connect,http://www.wikidata.org/entity/Q381508
Q401700,Sardar Vallabhbhai Patel International Airport,http://www.wikidata.org/entity/Q401700
Q512128,Philadelphia International Airport,http://www.wikidata.org/entity/Q512128
Q622653,pepper spray,http://www.wikidata.org/entity/Q622653
Q16797,AEROS,http://www.wikidata.org/entity/Q16797
Q24838067,Tianhe International Airport Station,http://www.wikidata.org/entity/Q24838067
Q734729,Tehran Imam Khomeini International Airport,http://www.wikidata.org/entity/Q734729
Q721494,Queen Alia International Airport,http://www.wikidata.org/entity/Q721494
Q2901636,Johnson County Executive Airport,http://www.wikidata.org/entity/Q2901636
Q8982,London City Airport,http://www.wikidata.org/entity/Q8982
Q526488,Salt Lake City International Airport,http://www.wikidata.org/entity/Q526488
Q45523,Brisbane Airport,http://www.wikidata.org/entity/Q45523
Q875749,Minneapolis–Saint Paul International Airport,http://www.wikidata.org/entity/Q875749
Q673202,Kai Tak Airport,http://www.wikidata.org/entity/Q673202
Q623452,Algiers Houari Boumediene Airport,http://www.wikidata.org/entity/Q623452
Q54263,Gimpo International Airport Station,http://www.wikidata.org/entity/Q54263
Q2609264,Aeroplane,http://www.wikidata.org/entity/Q2609264
Q3824757,Aeroport T2,http://www.wikidata.org/entity/Q3824757
Q4073701,Teniente R. Marsh Airport,http://www.wikidata.org/entity/Q4073701
Q8719,Birmingham Airport,http://www.wikidata.org/entity/Q8719
Q170169,Hannover Airport,http://www.wikidata.org/entity/Q170169
Q3007842,Curtiss HS,http://www.wikidata.org/entity/Q3007842
Q27554,Palawan Swiftlet,http://www.wikidata.org/entity/Q27554
Q16974256,Aeronca Chief,http://www.wikidata.org/entity/Q16974256
Q672289,Malta International Airport,http://www.wikidata.org/entity/Q672289
Q1130612,Gran Canaria Airport,http://www.wikidata.org/entity/Q1130612
Q733998,Rio de Janeiro/Galeão – Antonio Carlos Jobim International Airport,http://www.wikidata.org/entity/Q733998
Q381204,A.100,http://www.wikidata.org/entity/Q381204
Q2901159,Johnson Creek Airport,http://www.wikidata.org/entity/Q2901159
Q53233700,Xiaoshan International Airport station,http://www.wikidata.org/entity/Q53233700
Q170007,supersonic aircraft,http://www.wikidata.org/entity/Q170007
Q1142384,"Heraklion International Airport ""Nikos Kazantzakis""",http://www.wikidata.org/entity/Q1142384
Q5973976,Aeromachus inachus,http://www.wikidata.org/entity/Q5973976
Q504382,İzmir Adnan Menderes Airport,http://www.wikidata.org/entity/Q504382
Q30603,Shahjalal International Airport,http://www.wikidata.org/entity/Q30603
Q127671,Arturo Merino Benítez International Airport,http://www.wikidata.org/entity/Q127671
Q17431,Pierrefonds Airport,http://www.wikidata.org/entity/Q17431
Q572387,Jaipur International Airport,http://www.wikidata.org/entity/Q572387
Q61883,air force,http://www.wikidata.org/entity/Q61883
Q592172,Cochin International Airport,http://www.wikidata.org/entity/Q592172
Q250113,San Francisco International Airport station,http://www.wikidata.org/entity/Q250113
Q778213,Tbilisi International Airport,http://www.wikidata.org/entity/Q778213
Q1415441,London Southend Airport,http://www.wikidata.org/entity/Q1415441
Q619980,Bergen Airport,http://www.wikidata.org/entity/Q619980
Q8977,East Midlands Airport,http://www.wikidata.org/entity/Q8977
Q19981725,Aero 2 (Pauly-Wissowa),http://www.wikidata.org/entity/Q19981725
Q589550,Mundo Maya International Airport,http://www.wikidata.org/entity/Q589550
Q836666,León Airport,http://www.wikidata.org/entity/Q836666
Q1160343,Calgary International Airport,http://www.wikidata.org/entity/Q1160343
Q127958,"Thessaloniki Airport ""Makedonia""",http://www.wikidata.org/entity/Q127958
Q1431173,Dabolim Airport,http://www.wikidata.org/entity/Q1431173
Q1046748,Osaka International Airport,http://www.wikidata.org/entity/Q1046748
Q482493,Gimpo International Airport,http://www.wikidata.org/entity/Q482493
Q939543,Kyiv Zhuliany International Airport,http://www.wikidata.org/entity/Q939543
Q372317,Munich-Riem Airport,http://www.wikidata.org/entity/Q372317
Q55612991,greenfield airport,http://www.wikidata.org/entity/Q55612991
Q14302,Adelaide Airport,http://www.wikidata.org/entity/Q14302
Q598231,Birsa Munda Airport,http://www.wikidata.org/entity/Q598231
Q1757562,air transport,http://www.wikidata.org/entity/Q1757562
Q1048704,Mactan–Cebu International Airport,http://www.wikidata.org/entity/Q1048704
Q652505,Detroit Metropolitan Wayne County Airport,http://www.wikidata.org/entity/Q652505
Q8716,Edinburgh Airport,http://www.wikidata.org/entity/Q8716
Q421811,Shanghai Hongqiao International Airport,http://www.wikidata.org/entity/Q421811
Q1430898,Ellinikon International Airport,http://www.wikidata.org/entity/Q1430898
Q908296,New Chitose Airport,http://www.wikidata.org/entity/Q908296
Q788417,Chongqing Jiangbei International Airport,http://www.wikidata.org/entity/Q788417
Q174764,Yangon International Airport,http://www.wikidata.org/entity/Q174764
Q3566237,Miller Field,http://www.wikidata.org/entity/Q3566237
Q3606110,Aerospace Medical Association,http://www.wikidata.org/entity/Q3606110
Q4058052,Aeropus,http://www.wikidata.org/entity/Q4058052
Q217226,Tirana International Airport Nënë Tereza,http://www.wikidata.org/entity/Q217226
Q630524,Tallinn Airport,http://www.wikidata.org/entity/Q630524
Q2673008,Lokpriya Gopinath Bordoloi International Airport,http://www.wikidata.org/entity/Q2673008
Q4688419,Aeropyrum pernix,http://www.wikidata.org/entity/Q4688419
Q47151,Kazan International Airport,http://www.wikidata.org/entity/Q47151
Q2825604,Aero Commander 100,http://www.wikidata.org/entity/Q2825604
Q3542848,Aerothyris,http://www.wikidata.org/entity/Q3542848
Q862401,Congonhas-São Paulo Airport,http://www.wikidata.org/entity/Q862401
Q821557,Nice Côte d'Azur Airport,http://www.wikidata.org/entity/Q821557
Q912916,Phoenix Sky Harbor International Airport,http://www.wikidata.org/entity/Q912916
Q3565940,Miller Memorial Airpark,http://www.wikidata.org/entity/Q3565940
Q3565287,Miller Airport,http://www.wikidata.org/entity/Q3565287
Q690894,Málaga-Costa del Sol,http://www.wikidata.org/entity/Q690894
Q598002,Quatro de Fevereiro Airport,http://www.wikidata.org/entity/Q598002
Q3275909,General Enrique Mosconi International Airport,http://www.wikidata.org/entity/Q3275909
Q702019,Taipei Songshan Airport,http://www.wikidata.org/entity/Q702019
Q10401896,Aerospace,http://www.wikidata.org/entity/Q10401896
Q73660156,Aerophoto Nederland,http://www.wikidata.org/entity/Q73660156
Q381491,aerogram,http://www.wikidata.org/entity/Q381491
Q5659235,Los Cerrillos Airport,http://www.wikidata.org/entity/Q5659235
Q1381634,Evektor-Aerotechnik,http://www.wikidata.org/entity/Q1381634
Q654636,Larnaca International Airport,http://www.wikidata.org/entity/Q654636
Q1421504,Pittsburgh International Airport,http://www.wikidata.org/entity/Q1421504
Q2296338,Kalmar Airport,http://www.wikidata.org/entity/Q2296338
Q2065497,Albertville Regional Airport,http://www.wikidata.org/entity/Q2065497
Q107475489,Aéroport - Terminal 2,http://www.wikidata.org/entity/Q107475489
Q385191,Hurghada International Airport,http://www.wikidata.org/entity/Q385191
Q581545,John Paul II International Airport Kraków-Balice,http://www.wikidata.org/entity/Q581545
Q637639,Bahrain International Airport,http://www.wikidata.org/entity/Q637639
Q3566225,Miller Airstrip,http://www.wikidata.org/entity/Q3566225
Q1197455,Naha Airport,http://www.wikidata.org/entity/Q1197455
Q304438,Baghdad International Airport,http://www.wikidata.org/entity/Q304438
Q1348234,Eindhoven Airport,http://www.wikidata.org/entity/Q1348234
Q10401901,Aerotegmina shengenae,http://www.wikidata.org/entity/Q10401901
Q18230096,Aeromachus bandaishanus,http://www.wikidata.org/entity/Q18230096
Q10401872,Aeropedellus gaolanshanensis,http://www.wikidata.org/entity/Q10401872
Q3207886,Aerodramus rogersi,http://www.wikidata.org/entity/Q3207886
Q21936649,Aeronwy,http://www.wikidata.org/entity/Q21936649
Q844951,Chișinău International Airport,http://www.wikidata.org/entity/Q844951
Q2875340,aerobactin,http://www.wikidata.org/entity/Q2875340
Q3332475,aviation medicine,http://www.wikidata.org/entity/Q3332475
Q60055387,model aircraft,http://www.wikidata.org/entity/Q60055387
Q14709985,Johnson City STOLport,http://www.wikidata.org/entity/Q14709985
Q6588676,Thomas P. Stafford Airport,http://www.wikidata.org/entity/Q6588676
Q314143,Aero Lloyd,http://www.wikidata.org/entity/Q314143
Q9586697,Aeropuerto,http://www.wikidata.org/entity/Q9586697
Q8979,Belfast International Airport,http://www.wikidata.org/entity/Q8979
Q2137328,Ronneby Airport,http://www.wikidata.org/entity/Q2137328
Q183494,Johan Adolf Pengel International Airport,http://www.wikidata.org/entity/Q183494
Q3565156,Miller Airport,http://www.wikidata.org/entity/Q3565156
Q1328849,Tolmachevo Airport,http://www.wikidata.org/entity/Q1328849
Q39613,AS565 Panther,http://www.wikidata.org/entity/Q39613
Q1422154,José Joaquín de Olmedo International Airport,http://www.wikidata.org/entity/Q1422154
Q128016,Zagreb Airport,http://www.wikidata.org/entity/Q128016
Q1371636,Kunming Changshui International Airport,http://www.wikidata.org/entity/Q1371636
Q8994,Cardiff Airport,http://www.wikidata.org/entity/Q8994
Q44923,Addis Ababa Bole International Airport,http://www.wikidata.org/entity/Q44923
Q773330,Da Nang International Airport,http://www.wikidata.org/entity/Q773330
Q19400405,Aeroclub Gliwice,http://www.wikidata.org/entity/Q19400405
Q40700,Zurich Airport railway station,http://www.wikidata.org/entity/Q40700
Q2183246,Aero Minor,http://www.wikidata.org/entity/Q2183246
Q651190,Marseille Provence Airport,http://www.wikidata.org/entity/Q651190
Q372280,Khabarovsk Novy Airport,http://www.wikidata.org/entity/Q372280
Q474709,amphibious aircraft,http://www.wikidata.org/entity/Q474709
Q11076249,Aerobryopsis parisii,http://www.wikidata.org/entity/Q11076249
Q13231316,Aeromachus matudai,http://www.wikidata.org/entity/Q13231316
Q1061437,Midway International Airport,http://www.wikidata.org/entity/Q1061437
Q586065,Entebbe International Airport,http://www.wikidata.org/entity/Q586065
Q1432755,Santa Maria Airport,http://www.wikidata.org/entity/Q1432755
Q1425566,Portland International Airport,http://www.wikidata.org/entity/Q1425566
Q381267,Aero Boero AB-180,http://www.wikidata.org/entity/Q381267
Q282909,Lviv Danylo Halytskyi International Airport,http://www.wikidata.org/entity/Q282909
Q2492784,Kharkiv International Airport,http://www.wikidata.org/entity/Q2492784
Q598121,Billund Airport,http://www.wikidata.org/entity/Q598121
Q643783,Pristina International Airport Adem Jashari,http://www.wikidata.org/entity/Q643783
Q723622,Istanbul Sabiha Gökçen International Airport,http://www.wikidata.org/entity/Q723622
Q14709770,Miller Municipal Airport,http://www.wikidata.org/entity/Q14709770
Q7419789,Santa Monica Airport,http://www.wikidata.org/entity/Q7419789
Q4698908,Airport East station,http://www.wikidata.org/entity/Q4698908
Q2825634,Aerolíneas Federales,http://www.wikidata.org/entity/Q2825634
Q2825613,Aero Spacelines,http://www.wikidata.org/entity/Q2825613
Q2875907,Saint-Nazaire - Montoir Airport,http://www.wikidata.org/entity/Q2875907
Q29104,Velana International Airport,http://www.wikidata.org/entity/Q29104
Q1109558,Ljubljana Jože Pučnik Airport,http://www.wikidata.org/entity/Q1109558
Q1100795,Cleveland Hopkins International Airport,http://www.wikidata.org/entity/Q1100795
Q1050244,Khartoum International Airport,http://www.wikidata.org/entity/Q1050244
Q612731,Bordeaux–Mérignac Airport,http://www.wikidata.org/entity/Q612731
Q1430806,Aeroportul Hatay,http://www.wikidata.org/entity/Q1430806
Q1432234,Odesa International Airport,http://www.wikidata.org/entity/Q1432234
Q1479489,aeropittura,http://www.wikidata.org/entity/Q1479489
Q381195,Aerosucre,http://www.wikidata.org/entity/Q381195
Q49747127,Johnson County Airport,http://www.wikidata.org/entity/Q49747127
Q151121,Cincinnati/Northern Kentucky International Airport,http://www.wikidata.org/entity/Q151121
Q1425838,St. Louis Lambert International Airport,http://www.wikidata.org/entity/Q1425838
Q1317163,Aeronautics Institute of Technology,http://www.wikidata.org/entity/Q1317163
Q1436575,Stapleton International Airport,http://www.wikidata.org/entity/Q1436575
Q21117533,aerobic electron transport chain,http://www.wikidata.org/entity/Q21117533
Q381188,AeroPress,http://www.wikidata.org/entity/Q381188
Q1038308,Pudong Airport Terminal 1&2 station,http://www.wikidata.org/entity/Q1038308
Q505421,Riga International Airport,http://www.wikidata.org/entity/Q505421
Q1054163,Phnom Penh International Airport,http://www.wikidata.org/entity/Q1054163
Q929859,Orlando International Airport,http://www.wikidata.org/entity/Q929859
Q540273,Catania-Fontanarossa Airport,http://www.wikidata.org/entity/Q540273
Q15586313,Aerobryidium aureonitens,http://www.wikidata.org/entity/Q15586313
Q17286012,Aerobryidium fuscescens,http://www.wikidata.org/entity/Q17286012
Q15586533,Aerobryidium crispifolium,http://www.wikidata.org/entity/Q15586533
Q15583178,Aerobryopsis leptosigmata,http://www.wikidata.org/entity/Q15583178
Q15583534,Aerobryopsis vitiana,http://www.wikidata.org/entity/Q15583534
Q15584940,Aerobryopsis membranacea,http://www.wikidata.org/entity/Q15584940
Q15585132,Aerobryopsis striatula,http://www.wikidata.org/entity/Q15585132
Q15596839,Aerobryopsis cirrifolia,http://www.wikidata.org/entity/Q15596839
Q4688142,Aero Holland,http://www.wikidata.org/entity/Q4688142
Q669060,Rome Urbe Airport,http://www.wikidata.org/entity/Q669060
Q19287541,combat aircraft,http://www.wikidata.org/entity/Q19287541
Q372615,Toulouse-Blagnac,http://www.wikidata.org/entity/Q372615
Q4688410,Eurofox,http://www.wikidata.org/entity/Q4688410
Q7788167,Thomas C. Russell Field,http://www.wikidata.org/entity/Q7788167
Q2825592,AeroWings 2: Airstrike,http://www.wikidata.org/entity/Q2825592
Q2825591,AeroWings,http://www.wikidata.org/entity/Q2825591
Q2876163,Aeropro,http://www.wikidata.org/entity/Q2876163
Q381435,Aerodynamics Research Institute,http://www.wikidata.org/entity/Q381435
Q381677,José Martí International Airport,http://www.wikidata.org/entity/Q381677
Q860952,Tashkent International Airport,http://www.wikidata.org/entity/Q860952
Q3887604,Brown Field Municipal Airport,http://www.wikidata.org/entity/Q3887604
Q7795629,Thomasville Regional Airport,http://www.wikidata.org/entity/Q7795629
Q1032934,Halim Perdanakusuma Airport,http://www.wikidata.org/entity/Q1032934
Q1432525,Pune Airport,http://www.wikidata.org/entity/Q1432525
Q18086618,Aéroports du Cameroun,http://www.wikidata.org/entity/Q18086618
Q97997674,University of Washington William E. Boeing Department of Aeronautics and Astronautics,http://www.wikidata.org/entity/Q97997674
Q932514,Tenerife North Airport,http://www.wikidata.org/entity/Q932514
Q657005,Dresden Airport,http://www.wikidata.org/entity/Q657005
Q17480,Antwerp International Airport,http://www.wikidata.org/entity/Q17480
Q1423125,flying car,http://www.wikidata.org/entity/Q1423125
Q3085781,Aeronautics Defense Systems,http://www.wikidata.org/entity/Q3085781
Q1061846,Ngurah Rai International Airport,http://www.wikidata.org/entity/Q1061846
Q381406,Aerocaribbean,http://www.wikidata.org/entity/Q381406
Q1337763,aerographite,http://www.wikidata.org/entity/Q1337763
Q2875911,Rurrenabaque Regional and Tourist Airport,http://www.wikidata.org/entity/Q2875911
Q112762870,Huanghua Airport T1 & T2 station,http://www.wikidata.org/entity/Q112762870
Q765608,La Aurora International Airport,http://www.wikidata.org/entity/Q765608
Q385356,Sri Guru Ram Dass Jee International Airport,http://www.wikidata.org/entity/Q385356
Q1189955,Musée de l'Air,http://www.wikidata.org/entity/Q1189955
Q29430580,Aeromonas salmonicida subsp. pectinolytica,http://www.wikidata.org/entity/Q29430580
Q709169,Pisa International Airport “Galileo Galilei”,http://www.wikidata.org/entity/Q709169
Q408151,airbrush,http://www.wikidata.org/entity/Q408151
Q2876140,Aéroports du Mali,http://www.wikidata.org/entity/Q2876140
Q1032227,Aracaju International Airport,http://www.wikidata.org/entity/Q1032227
Q7559,dragon,http://www.wikidata.org/entity/Q7559
Q11110395,Lishe International Airport station,http://www.wikidata.org/entity/Q11110395
Q3385055,Brownsville/South Padre Island International Airport,http://www.wikidata.org/entity/Q3385055
Q483223,Gimhae International Airport,http://www.wikidata.org/entity/Q483223
Q619845,Bern Airport,http://www.wikidata.org/entity/Q619845
Q1411192,Julius Nyerere International Airport,http://www.wikidata.org/entity/Q1411192
Q16038886,aerography,http://www.wikidata.org/entity/Q16038886
Q921432,Soviet Air Forces,http://www.wikidata.org/entity/Q921432
Q794549,Québec City Jean Lesage International Airport,http://www.wikidata.org/entity/Q794549
Q1165584,Oakland International Airport,http://www.wikidata.org/entity/Q1165584
Q15245343,Aerobryidium levieri,http://www.wikidata.org/entity/Q15245343
Q10955960,Aerobryidium laosiense,http://www.wikidata.org/entity/Q10955960
Q4577956,Aermacchi,http://www.wikidata.org/entity/Q4577956
Q35269049,Johnson Airport,http://www.wikidata.org/entity/Q35269049
Q35269182,Johnson Lake Airport,http://www.wikidata.org/entity/Q35269182
Q4698923,Airport,http://www.wikidata.org/entity/Q4698923
Q2672666,Chaudhary Charan Singh Airport,http://www.wikidata.org/entity/Q2672666
Q19852904,Airport North station,http://www.wikidata.org/entity/Q19852904
Q4416330,St. Mary's Airport,http://www.wikidata.org/entity/Q4416330
Q3496664,Abel Santamaría Airport,http://www.wikidata.org/entity/Q3496664
Q14708389,St. Thomas Municipal Airport (North Dakota),http://www.wikidata.org/entity/Q14708389
Q381611,Aeroperú,http://www.wikidata.org/entity/Q381611
Q1433757,Mulhouse-Habsheim Airport,http://www.wikidata.org/entity/Q1433757
Q381200,A.10,http://www.wikidata.org/entity/Q381200
Q1526611,Nampula Airport,http://www.wikidata.org/entity/Q1526611
Q5091440,Chennai International Airport metro station,http://www.wikidata.org/entity/Q5091440
Q44588,Tripoli International Airport,http://www.wikidata.org/entity/Q44588
Q656807,Rotterdam The Hague Airport,http://www.wikidata.org/entity/Q656807
Q955433,Mohammed V International Airport,http://www.wikidata.org/entity/Q955433
Q1345785,Halifax Stanfield International Airport,http://www.wikidata.org/entity/Q1345785
Q35269091,Johnson Airport,http://www.wikidata.org/entity/Q35269091
Q49747124,Johnson Airstrip,http://www.wikidata.org/entity/Q49747124
Q34967127,Johnsons Aero Repair Airport,http://www.wikidata.org/entity/Q34967127
Q35269126,Johnson Airport,http://www.wikidata.org/entity/Q35269126
Q49747120,Johnson Airport,http://www.wikidata.org/entity/Q49747120
Q49747123,Johnson Airport,http://www.wikidata.org/entity/Q49747123
Q49747129,Johnson Private Airstrip,http://www.wikidata.org/entity/Q49747129
Q49747131,Johnsons Landing,http://www.wikidata.org/entity/Q49747131
Q1833025,Aeroplan,http://www.wikidata.org/entity/Q1833025
Q1431012,Brussels South Charleroi Airport,http://www.wikidata.org/entity/Q1431012
Q381225,A.30,http://www.wikidata.org/entity/Q381225
Q460591,decompression sickness,http://www.wikidata.org/entity/Q460591
Q1431802,Sultan Abdul Aziz Shah Airport,http://www.wikidata.org/entity/Q1431802
Q7590262,St. Mary's County Regional Airport,http://www.wikidata.org/entity/Q7590262
Q2624812,Venomoth,http://www.wikidata.org/entity/Q2624812
Q2875701,Aéromusical,http://www.wikidata.org/entity/Q2875701
Q17173222,AeroLites,http://www.wikidata.org/entity/Q17173222
Q794530,Aéromaritime,http://www.wikidata.org/entity/Q794530
Q760897,Harare International Airport,http://www.wikidata.org/entity/Q760897
Q813330,Beatty,http://www.wikidata.org/entity/Q813330
Q3274732,George Downer Airport,http://www.wikidata.org/entity/Q3274732
Q1432236,Olbia Costa Smeralda Airport,http://www.wikidata.org/entity/Q1432236
Q49748168,Millers Airstrip,http://www.wikidata.org/entity/Q49748168
Q35280721,Miller Airport,http://www.wikidata.org/entity/Q35280721
Q49747128,Johnson Private Airport,http://www.wikidata.org/entity/Q49747128
Q34961560,Miller Airport,http://www.wikidata.org/entity/Q34961560
Q35269159,Johnson County Airport,http://www.wikidata.org/entity/Q35269159
Q17430,Roland Garros Airport,http://www.wikidata.org/entity/Q17430
Q583453,Ajaccio Napoleon Bonaparte Airport,http://www.wikidata.org/entity/Q583453
Q643820,Transall C-160,http://www.wikidata.org/entity/Q643820
Q1629051,Krasnodar International Airport,http://www.wikidata.org/entity/Q1629051
Q1638450,Hurlburt Field,http://www.wikidata.org/entity/Q1638450
Q742238,Aéroport Charles de Gaulle 1,http://www.wikidata.org/entity/Q742238
Q26722633,Aero Engine Corporation of China,http://www.wikidata.org/entity/Q26722633
Q381217,Aero A.200,http://www.wikidata.org/entity/Q381217
Q1431549,Ibiza Airport,http://www.wikidata.org/entity/Q1431549
Q265994,Nuremberg Airport,http://www.wikidata.org/entity/Q265994
Q2061280,Aerotécnica,http://www.wikidata.org/entity/Q2061280
Q7194062,flying machine,http://www.wikidata.org/entity/Q7194062
Q2388744,Zhukovsky International Airport,http://www.wikidata.org/entity/Q2388744
